,edad,fnlwgt,educacion_num,estado_civil,relacion,raza,genero,ganancia-capital,perdida-capital,horas_semana,pais,tipo_empleo,salario
1802,52,87205,9,1,1,4,0,0,0,38,1,1,1
1803,38,112847,15,0,0,1,1,0,0,40,1,2,0
1804,41,107306,9,1,1,4,1,1,0,40,1,1,1
1805,50,211319,14,1,1,4,1,0,0,38,1,0,1
1806,59,183606,7,0,0,4,1,0,0,40,1,1,1
1807,32,205390,9,0,0,4,1,0,0,49,1,1,1
1808,73,232871,4,0,0,4,1,1,0,10,1,0,1
1809,52,101017,9,1,4,4,1,0,0,38,1,2,1
1810,57,114495,9,0,0,4,1,0,0,60,1,1,1
1811,35,183898,11,0,0,4,1,1,0,50,1,1,0
1812,51,163921,13,0,0,4,1,0,0,56,1,1,0
1813,22,311764,7,1,3,2,0,0,0,35,1,1,1
1814,49,188330,9,0,0,4,1,0,0,40,1,1,0
1815,22,267174,9,1,3,2,1,0,0,40,1,1,1
1816,46,36228,9,0,0,4,1,0,1,40,1,0,1
1817,48,199739,9,1,4,4,0,0,0,40,1,1,1
1818,52,185407,9,0,0,4,1,0,0,40,0,1,1
1819,43,206139,13,0,0,4,1,0,0,50,1,0,0
1820,25,282063,4,0,0,4,1,0,0,40,0,1,1
1821,31,332379,4,1,1,4,1,0,0,40,1,1,1
1822,19,418324,10,1,3,4,1,0,0,36,1,1,1
1823,19,263338,10,1,3,4,1,0,0,45,1,3,1
1824,51,158948,9,0,0,4,1,0,0,84,1,1,0
1825,51,221532,13,1,4,4,1,0,0,40,1,1,0
1826,22,202920,9,1,4,4,0,1,0,40,0,2,0
1827,37,118909,9,1,4,2,0,0,0,35,1,0,1
1828,19,286469,10,1,3,4,0,0,0,30,1,1,1
1829,45,191914,9,1,4,4,0,0,0,55,1,1,1
1830,21,142766,10,1,3,4,1,0,0,10,1,0,1
1831,52,198744,9,1,1,4,0,0,0,40,1,1,1
1832,46,272780,10,0,0,4,1,0,0,24,1,0,1
1833,42,219553,14,1,1,4,0,0,0,38,1,0,1
1834,56,261232,9,1,1,4,1,0,0,40,1,1,1
1835,23,64292,9,1,1,4,0,0,0,40,1,1,1
1836,58,312131,14,0,0,4,1,0,0,40,1,1,1
1837,70,30713,9,0,0,4,1,0,0,30,1,1,1
1838,30,246439,10,1,4,4,1,0,0,40,1,1,1
1839,45,338105,13,0,0,1,1,0,0,40,0,1,1
1840,23,228243,10,1,1,4,1,0,0,44,1,1,1
1841,34,62463,10,0,0,4,1,0,1,40,1,0,1
1842,38,31603,13,0,5,4,0,0,0,40,1,1,1
1843,24,165054,11,0,0,4,1,0,0,40,1,1,1
1844,53,121618,4,1,1,0,1,0,0,40,1,1,1
1845,45,273194,9,1,1,2,1,1,0,40,1,0,1
1846,21,163665,10,1,3,4,0,0,0,40,1,3,1
1847,21,538319,10,1,3,4,0,0,0,40,0,1,1
1848,34,238246,13,1,1,4,0,0,0,40,1,1,1
1849,32,244665,9,0,0,4,1,1,0,45,1,2,0
1850,21,131811,9,0,0,4,1,0,0,40,1,1,1
1851,63,231777,14,0,0,4,1,0,0,30,1,3,1
1852,23,156807,5,1,3,2,1,0,0,36,1,1,1
1853,28,236861,13,1,4,4,1,0,0,50,1,1,1
1854,29,229842,9,1,4,2,1,0,0,45,1,2,1
1855,25,190057,13,1,3,4,0,0,0,40,1,0,1
1856,44,55076,14,1,1,4,0,0,0,60,1,0,1
1857,18,152545,9,1,3,4,0,0,0,8,1,1,1
1858,26,153434,9,1,3,4,1,0,0,24,1,1,1
1859,47,171095,12,0,5,4,0,0,0,35,1,0,0
1860,23,239322,9,1,1,4,1,0,0,40,1,1,1
1861,46,138999,10,0,0,4,1,0,0,40,1,1,1
1862,61,95450,13,0,0,4,1,1,0,50,1,0,0
1863,25,176520,9,1,2,4,1,0,0,40,1,1,1
1864,38,72338,9,0,0,1,1,0,0,54,1,0,0
1865,60,386261,13,1,4,2,0,0,0,15,1,3,1
1866,23,235722,10,1,1,4,1,0,0,20,1,1,1
1867,36,128884,9,1,1,4,0,0,0,48,1,0,1
1868,46,187226,5,1,1,4,1,0,0,25,1,1,1
1869,32,298332,13,0,0,4,1,0,0,45,1,2,0
1870,40,173607,6,0,0,4,1,0,0,40,1,1,1
1871,31,226756,9,1,3,2,1,0,0,40,1,1,1
1872,31,157887,10,0,0,4,1,0,0,65,1,1,0
1873,32,171111,13,1,1,4,1,0,0,37,1,0,1
1874,21,126314,10,1,3,4,1,0,0,10,1,1,1
1875,63,174018,10,0,0,2,1,0,0,40,1,1,0
1876,44,144778,10,1,1,4,1,0,0,45,1,1,0
1877,42,201522,13,0,0,4,1,0,0,60,1,2,1
1878,23,22966,13,1,3,4,1,0,0,35,1,3,1
1879,30,399088,10,1,1,4,0,0,0,45,1,1,1
1880,24,282202,9,1,4,4,1,0,0,40,0,1,1
1881,42,102606,13,0,0,4,1,0,0,40,1,1,0
1882,44,246862,9,0,5,4,0,0,0,40,0,2,0
1883,27,508336,13,1,1,2,1,0,0,48,1,0,1
1884,27,263431,10,1,4,4,1,0,0,40,1,0,1
1885,22,235733,9,1,1,4,0,0,0,45,1,1,1
1886,68,107910,9,1,1,4,0,0,0,40,1,1,1
1887,55,184425,10,0,0,4,1,0,0,99,1,2,0
1888,22,143062,9,1,3,4,1,0,0,40,0,2,1
1889,25,199545,10,0,5,4,0,0,0,15,1,1,1
1890,68,197015,9,0,0,4,1,0,0,45,1,2,1
1891,62,149617,10,1,1,4,0,0,0,16,1,1,1
1892,26,33610,9,1,2,4,1,0,0,40,1,1,1
1893,34,192002,14,0,0,4,1,0,0,55,1,1,0
1894,68,67791,10,1,1,4,1,0,0,40,1,1,1
1895,42,445382,13,1,1,4,1,0,0,45,1,0,0
1896,45,112283,13,0,0,4,1,0,0,55,1,1,1
1897,26,157249,7,1,1,4,1,0,0,40,1,1,1
1898,25,109872,9,0,0,4,1,0,0,45,1,1,1
1899,23,119838,13,1,3,4,1,0,0,50,1,1,1
1900,29,149943,10,1,1,3,1,0,1,40,0,1,1
1901,65,27012,4,1,4,4,0,0,0,50,1,3,1
1902,31,91666,9,1,1,4,1,0,0,50,1,1,1
1903,26,270276,9,1,1,4,0,0,0,40,1,1,1
1904,39,179271,10,0,0,4,1,0,0,50,1,1,0
1905,44,161819,9,0,0,4,1,0,0,40,1,1,0
1906,45,339681,14,1,4,4,0,1,0,45,1,0,1
1907,26,219897,14,1,1,4,0,0,0,50,1,2,1
1908,26,91683,6,0,0,4,1,0,0,35,1,1,1
1909,36,188834,5,0,0,4,1,0,0,50,1,1,1
1910,38,187046,7,0,0,4,1,0,0,45,1,1,1
1911,39,191807,9,1,4,4,1,0,0,48,1,1,1
1912,52,179951,15,0,0,4,1,0,0,40,1,2,1
1913,39,324420,2,0,0,4,1,0,0,45,0,1,1
1914,41,66632,10,1,1,4,1,0,0,40,1,2,1
1915,42,121718,14,0,0,4,1,0,1,60,1,0,0
1916,47,162034,13,0,0,4,1,0,0,70,1,1,1
1917,28,218990,11,0,0,2,1,0,0,46,1,0,1
1918,25,125863,13,1,3,4,1,0,0,35,1,0,1
1919,35,225330,13,1,1,4,0,0,0,40,1,1,1
1920,32,120426,9,1,4,4,0,0,0,40,1,1,1
1921,38,119741,14,0,0,2,1,0,0,40,1,1,0
1922,44,32000,10,0,0,4,1,0,0,18,1,1,0
1923,21,124242,10,1,3,4,0,0,0,40,1,3,1
1924,27,278581,13,1,3,4,0,0,0,40,1,1,1
1925,30,230224,13,1,1,4,1,0,0,55,1,1,0
1926,30,204374,13,1,1,4,1,0,1,48,1,1,1
1927,45,188386,9,0,0,4,1,0,1,45,1,1,1
1928,20,164922,9,1,3,4,1,0,0,40,1,1,1
1929,57,195176,14,1,1,4,1,0,0,80,1,1,1
1930,43,166740,10,1,1,4,1,0,0,48,1,1,1
1931,50,156008,7,0,3,2,0,0,0,40,1,3,1
1932,28,162551,4,0,2,1,0,0,0,48,0,1,1
1933,25,211231,9,0,2,4,0,0,0,48,1,1,0
1934,25,169990,9,0,0,4,1,0,0,40,1,1,1
1935,90,221832,13,0,0,4,1,0,0,45,1,1,1
1936,38,255454,13,1,4,2,1,0,0,40,1,0,1
1937,35,28160,13,1,4,4,0,0,0,40,1,1,1
1938,50,159219,13,0,0,4,1,0,0,40,0,0,0
1939,26,103148,9,1,1,4,0,0,0,40,1,0,1
1940,39,165186,10,0,0,4,1,0,0,45,1,1,1
1941,56,31782,6,0,0,4,1,0,0,40,1,1,1
1942,24,249101,9,1,4,2,0,0,0,40,1,0,1
1943,46,243190,9,0,5,4,0,1,0,40,1,1,0
1944,18,153405,7,1,2,4,0,0,0,25,1,0,1
1945,37,329980,14,0,0,4,1,0,1,60,1,1,0
1946,57,176079,14,1,1,4,0,0,0,40,1,1,1
1947,43,218542,9,1,4,2,0,0,0,40,1,0,1
1948,29,303446,13,0,0,4,1,0,0,25,0,0,1
1949,40,102606,14,0,0,4,1,0,0,40,1,1,0
1950,44,483201,13,0,0,4,1,0,0,40,1,2,1
1951,77,144608,9,0,0,4,1,0,0,6,1,0,1
1952,30,226013,13,1,1,2,1,0,0,40,1,1,1
1953,21,165475,9,0,0,4,1,0,0,40,1,1,1
1954,66,263637,6,0,0,4,1,0,0,40,1,1,1
1955,40,201495,7,1,3,4,1,0,0,35,1,1,1
1956,68,213720,9,0,0,4,1,0,0,40,1,1,1
1957,64,170483,9,1,1,4,0,0,0,38,1,1,1
1958,26,214303,13,1,1,4,0,0,0,50,1,1,1
1959,32,190511,10,0,0,4,1,0,0,40,1,1,0
1960,32,242150,9,1,3,4,1,0,0,38,1,1,1
1961,51,159755,14,0,0,4,1,0,0,40,1,0,0
1962,50,147629,14,0,0,4,1,1,0,45,1,1,0
1963,49,268022,13,0,0,4,1,0,0,50,1,1,0
1964,28,188711,13,1,4,4,1,0,0,20,1,1,1
1965,29,452205,9,1,4,4,0,0,0,36,1,1,1
1966,21,260847,10,1,3,4,1,0,0,30,1,1,1
1967,28,291374,9,1,4,2,0,0,0,40,1,1,1
1968,55,189933,6,0,0,4,1,0,0,40,1,1,1
1969,45,133969,9,0,0,1,1,0,0,50,0,2,0
1970,35,330664,10,1,1,4,1,0,0,40,1,1,1
1971,31,672412,7,1,1,2,1,0,0,40,1,3,1
1972,26,122999,14,1,1,4,1,1,0,40,1,1,0
1973,30,111415,9,0,0,4,1,0,0,55,0,1,1
1974,33,217235,9,0,0,4,1,0,0,20,1,1,1
1975,40,121956,13,1,1,1,1,1,0,40,0,1,0
1976,23,120172,13,1,1,4,1,0,0,40,1,1,1
1977,35,343403,10,1,1,4,0,0,0,40,1,1,1
1978,48,104790,7,0,0,4,1,0,0,50,1,2,0
1979,39,473547,6,1,3,2,1,0,0,40,1,0,1
1980,53,260106,15,1,1,4,0,0,0,50,1,0,1
1981,49,168232,9,0,0,4,1,0,0,40,1,0,0
1982,31,348491,13,1,1,2,0,0,0,40,1,1,1
1983,36,24106,9,0,0,4,1,1,0,40,1,1,0
1984,60,197553,10,0,0,4,1,1,0,50,1,2,0
1985,29,421065,9,1,1,4,1,0,0,48,1,1,1
1986,54,138852,10,0,0,4,1,0,0,45,1,2,0
1987,28,169631,12,0,5,4,0,0,0,3,1,3,1
1988,34,379412,9,0,0,4,1,0,0,50,1,1,1
1989,30,181992,10,1,1,2,0,0,0,35,1,1,1
1990,19,365640,9,1,1,4,0,0,0,45,0,1,1
1991,26,236564,9,1,1,4,1,0,0,40,1,1,1
1992,47,363418,10,1,1,4,1,0,0,70,1,1,0
1993,50,112351,9,1,4,4,1,0,0,38,1,1,1
1994,30,204704,13,1,4,4,0,0,0,45,1,1,0
1995,44,54611,10,1,1,4,1,0,0,50,1,1,1
1996,49,128132,9,0,0,4,1,0,0,60,1,1,0
1997,75,30599,14,1,1,4,0,0,0,50,1,2,1
1998,37,379522,13,0,0,4,1,0,0,55,1,1,0
1999,51,196504,9,1,4,4,1,0,0,38,1,0,1
2000,35,82552,9,1,4,4,1,0,0,35,1,1,1
2001,28,104024,10,1,2,4,0,0,0,40,1,1,1
2002,66,293114,9,0,0,4,1,1,0,40,1,2,1
2003,72,74141,5,0,5,1,0,0,0,48,1,1,0
2004,39,192337,13,1,1,4,1,0,0,50,1,1,1
2005,27,262478,9,1,3,2,1,0,0,30,1,1,1
2006,57,185072,10,1,2,2,0,0,0,40,0,1,1
2007,24,296045,4,0,0,4,1,1,0,38,1,1,1
2008,28,246595,9,1,3,4,1,0,0,70,1,1,1
2009,23,54472,10,1,1,4,0,0,0,50,1,1,1
2010,31,331065,13,1,1,4,0,0,1,40,1,1,1
2011,23,161708,10,1,3,4,0,0,0,20,1,1,1
2012,31,264936,10,1,1,4,0,0,0,40,1,1,1
2013,27,113545,13,1,1,4,0,0,0,40,1,0,1
2014,30,212237,13,0,0,4,1,0,1,45,1,1,1
2015,31,170430,15,1,1,4,0,0,0,80,0,1,1
2016,34,173806,14,1,1,4,1,1,0,60,1,1,1
2017,57,370890,9,1,1,4,1,0,1,40,1,0,1
2018,39,505119,14,0,0,4,1,0,0,40,0,1,0
2019,23,193089,7,1,3,4,1,0,0,40,1,1,1
2020,24,33432,12,0,5,4,0,0,0,40,1,0,1
2021,36,103110,16,1,1,4,1,0,0,40,0,1,1
2022,32,160362,10,1,2,4,1,0,0,40,0,1,1
2023,35,204621,12,1,3,4,0,0,0,40,1,1,1
2024,36,35309,13,0,0,4,1,0,0,40,1,1,1
2025,23,154373,13,1,1,4,0,0,0,50,1,3,1
2026,47,194772,11,0,0,4,1,0,0,40,1,1,0
2027,35,154410,9,1,1,4,1,0,0,40,1,1,1
2028,44,220563,10,0,0,4,1,0,0,40,1,0,1
2029,32,253354,14,0,0,4,1,0,0,50,1,0,1
2030,32,211699,12,0,5,4,0,0,1,40,1,1,0
2031,63,167501,10,0,5,4,0,1,0,10,1,2,0
2032,34,229732,11,0,0,4,1,0,0,40,1,1,1
2033,47,185465,9,0,0,2,1,0,0,40,1,1,1
2034,27,335764,7,0,3,2,1,0,0,35,1,1,1
2035,23,460046,9,1,4,4,0,0,0,42,1,1,1
2036,19,33487,10,1,2,0,0,0,0,40,1,3,1
2037,50,176924,6,0,0,4,1,0,0,38,1,1,1
2038,49,213307,10,0,0,4,1,0,0,40,1,0,1
2039,36,83893,10,0,0,4,1,0,0,40,1,1,0
2040,23,194102,13,1,4,4,1,0,0,40,1,1,1
2041,61,238611,4,1,4,2,0,0,0,38,1,1,1
2042,41,113597,10,0,0,4,1,0,0,16,1,1,1
2043,27,208406,13,0,0,4,1,0,0,60,1,2,0
2044,53,274528,13,1,1,4,1,0,0,70,1,1,1
2045,17,60116,6,1,3,4,1,0,0,10,1,2,1
2046,23,196816,9,1,1,4,1,0,0,30,1,3,1
2047,53,166368,10,1,1,4,1,0,0,40,1,1,1
2048,28,303954,9,0,0,4,1,0,1,42,1,1,0
2049,24,99386,13,1,3,4,0,0,0,40,1,1,1
2050,22,188569,10,1,1,4,0,0,0,20,1,1,1
2051,53,302868,13,0,0,4,1,0,0,50,1,1,0
2052,18,283342,7,1,2,2,1,0,0,20,1,1,1
2053,24,233777,10,1,4,4,1,0,0,50,0,1,1
2054,20,170038,9,1,1,4,0,0,0,40,1,1,1
2055,30,261319,4,0,0,4,1,0,0,40,1,0,1
2056,37,367237,11,1,1,4,1,1,0,40,1,0,0
2057,34,126838,9,0,0,4,1,0,0,40,1,1,1
2058,19,354104,9,1,3,4,1,0,0,30,1,1,1
2059,20,176321,8,1,3,4,0,0,0,40,0,1,1
2060,47,85129,9,1,1,1,0,0,0,40,1,1,1
2061,20,376474,10,1,3,4,1,0,0,32,1,3,1
2062,22,62507,13,1,3,4,0,0,0,40,1,1,1
2063,42,111252,14,0,0,4,1,0,1,40,1,0,0
2064,60,156889,10,1,1,4,0,0,0,40,1,1,1
2065,32,549430,9,1,4,4,0,0,0,40,0,1,1
2066,46,29696,9,0,0,4,1,0,0,40,1,1,0
2067,66,98837,9,1,1,4,0,0,0,40,1,1,1
2068,37,86150,13,0,5,1,0,0,0,30,1,1,0
2069,34,204991,10,1,3,4,1,0,0,44,1,1,1
2070,45,371886,13,1,1,4,1,0,0,46,1,1,1
2071,35,103605,7,0,0,4,1,0,0,40,1,1,1
2072,63,54851,9,0,0,4,1,0,0,40,1,3,1
2073,51,133050,10,0,0,2,1,0,0,40,1,0,0
2074,36,126569,10,0,0,4,1,0,0,40,1,0,0
2075,25,144259,9,1,3,2,1,0,0,40,1,0,1
2076,51,161482,9,1,4,4,0,0,0,38,1,1,1
2077,25,305449,10,1,3,4,1,0,0,40,1,2,1
2078,19,125010,9,1,3,4,1,0,0,45,1,1,1
2079,47,304133,10,0,0,4,1,0,0,45,1,1,1
2080,59,120617,9,1,4,2,0,0,0,40,1,0,1
2081,34,157747,13,0,0,4,1,0,0,40,1,1,0
2082,40,297396,10,1,4,4,0,0,0,60,1,1,1
2083,42,121287,9,1,1,4,1,0,0,45,1,1,1
2084,28,308493,9,0,5,4,0,0,0,17,0,3,1
2085,37,49115,14,0,0,4,1,0,0,60,1,1,0
2086,51,208302,12,0,0,4,1,0,0,38,1,2,0
2087,25,304032,9,1,3,4,1,0,0,36,1,1,1
2088,31,207301,9,0,5,4,0,0,0,40,1,0,0
2089,37,123211,9,0,0,4,1,0,0,44,1,1,0
2090,42,33521,12,0,0,4,1,0,0,45,1,1,0
2091,29,410351,13,1,1,4,1,0,0,40,1,3,1
2092,35,410034,10,1,1,4,1,0,0,50,1,1,1
2093,51,175339,13,0,0,4,1,0,0,47,1,1,0
2094,22,27937,10,1,3,4,1,0,0,36,1,3,1
2095,49,168211,10,0,0,4,1,0,1,40,1,1,0
2096,26,125680,13,1,1,1,1,0,0,16,0,1,1
2097,56,160829,9,1,1,4,0,0,0,46,1,0,1
2098,52,266529,10,0,0,4,1,0,0,45,1,1,0
2099,61,115023,14,0,0,4,1,0,0,4,0,2,1
2100,47,224149,13,1,1,4,0,0,0,40,1,0,0
2101,52,150930,11,0,0,4,1,0,0,40,1,1,1
2102,30,343699,9,1,4,4,0,0,0,40,1,1,1
2103,43,172826,10,0,0,4,1,1,0,55,1,2,0
2104,35,163392,10,0,0,1,1,0,0,40,0,1,1
2105,17,103810,8,1,3,4,1,0,0,40,1,3,1
2106,42,213821,9,0,0,4,1,0,1,40,1,1,0
2107,26,211265,10,1,2,2,0,0,0,35,0,1,1
2108,58,160586,9,0,0,4,1,0,0,40,1,0,1
2109,66,146454,10,0,0,4,1,1,0,40,1,1,0
2110,30,203277,9,0,0,4,1,0,0,60,1,1,0
2111,46,309895,10,1,4,4,0,0,0,40,1,1,1
2112,45,26522,10,0,5,4,0,0,1,35,1,1,0
2113,57,103809,9,1,4,4,0,0,0,40,1,1,1
2114,25,90291,13,1,3,4,1,0,0,40,1,1,1
2115,21,181761,10,1,3,4,0,0,0,10,1,0,1
2116,37,35330,9,1,1,4,1,0,1,55,1,1,1
2117,45,135776,14,1,1,4,0,0,0,30,1,0,1
2118,61,188172,16,1,1,4,0,0,0,5,1,3,1
2119,39,179579,9,1,3,4,1,0,0,40,1,1,1
2120,42,193626,9,0,5,4,0,0,0,53,1,1,1
2121,20,108887,9,1,3,4,0,0,0,40,1,1,1
2122,23,199070,9,1,3,2,1,0,0,16,1,1,1
2123,25,441591,13,1,3,4,1,0,0,40,1,1,1
2124,47,185254,3,1,3,4,0,0,0,40,0,1,1
2125,24,109307,9,1,3,4,1,0,0,45,1,1,1
2126,20,81853,10,1,3,1,0,0,0,15,1,3,1
2127,35,23621,9,1,1,4,1,0,0,70,1,1,1
2128,44,145178,9,0,5,2,0,0,0,38,0,0,0
2129,47,30575,10,0,0,4,1,0,0,50,1,0,1
2130,28,130620,7,1,4,1,0,0,0,40,0,0,1
2131,41,22155,14,1,4,4,0,0,0,60,1,0,1
2132,31,106437,9,1,1,4,0,0,0,40,1,1,1
2133,27,79787,14,1,1,4,0,0,0,25,1,1,1
2134,47,326857,11,0,0,4,1,1,0,40,1,1,1
2135,44,81853,9,1,1,1,0,0,0,40,1,1,1
2136,61,120933,10,1,1,4,0,0,0,40,1,1,1
2137,42,153143,10,1,2,4,0,0,0,40,0,0,1
2138,46,27669,9,1,1,4,0,0,0,28,1,1,1
2139,46,105444,13,0,0,4,1,0,0,50,1,1,0
2140,54,169785,14,1,4,4,0,0,0,38,1,0,1
2141,49,122493,9,1,4,4,1,0,0,40,1,1,1
2142,56,242670,10,1,4,4,0,0,0,40,1,0,1
2143,52,54933,14,1,3,4,0,0,0,40,1,1,1
2144,34,209317,9,0,0,4,1,0,0,40,0,1,1
2145,25,282631,9,0,0,4,1,0,0,40,1,2,1
2146,18,98044,7,1,3,4,0,0,0,40,1,1,1
2147,58,187487,9,0,0,4,1,0,0,40,1,1,1
2148,31,60186,13,1,1,4,1,0,0,40,1,0,1
2149,29,75648,10,0,0,4,1,0,0,55,1,1,1
2150,28,201175,7,1,1,2,1,0,0,40,1,1,1
2151,30,19302,10,1,1,4,1,0,0,48,1,1,1
2152,21,300812,10,1,3,4,1,0,0,30,1,3,1
2153,44,146659,14,0,0,4,1,0,1,35,1,1,0
2154,75,101887,6,1,1,4,0,0,0,70,1,1,1
2155,66,117778,7,0,0,4,1,0,0,40,1,3,1
2156,26,60726,10,0,0,2,1,0,0,40,1,1,1
2157,33,201763,13,0,0,4,1,0,0,50,1,2,0
2158,57,119253,14,0,0,4,1,1,0,65,1,2,0
2159,47,121124,3,0,0,4,1,0,0,55,0,2,0
2160,41,220132,9,0,0,4,1,1,0,40,1,1,0
2161,21,60639,10,1,1,4,0,0,0,37,1,1,1
2162,17,195262,7,1,3,4,1,0,0,17,1,1,1
2163,61,113544,13,0,0,4,1,0,0,55,1,3,1
2164,47,331650,9,0,5,4,0,0,0,8,1,3,0
2165,22,100587,10,1,3,2,0,0,0,15,1,1,1
2166,47,298130,9,0,0,4,1,0,0,40,1,1,1
2167,45,242391,13,0,0,4,1,0,0,40,1,1,0
2168,32,197867,11,1,4,4,1,0,0,50,1,2,1
2169,59,151977,6,1,1,2,0,0,0,30,1,1,1
2170,38,277347,9,0,0,4,1,0,0,50,1,1,1
2171,33,125249,9,1,3,4,0,0,0,40,1,1,1
2172,41,222142,9,0,0,4,1,0,0,40,1,1,1
2173,51,270194,5,0,0,4,1,0,0,40,1,1,1
2174,42,169995,9,0,0,4,1,0,0,48,1,1,1
2175,27,359155,13,0,5,4,0,0,0,40,1,1,0
2176,60,123992,10,0,0,4,1,0,0,45,1,1,1
2177,64,266080,9,1,1,4,0,0,0,35,1,0,1
2178,37,201531,12,0,0,4,1,0,0,40,1,1,0
2179,54,179704,13,0,0,4,1,0,0,45,1,2,0
2180,36,393673,12,0,5,4,0,0,0,50,1,1,0
2181,34,244147,13,0,0,4,1,0,0,40,0,1,0
2182,41,438696,14,1,4,4,1,0,0,5,1,2,0
2183,35,207568,4,0,0,4,1,0,0,75,1,2,1
2184,63,54052,14,0,0,4,1,0,0,68,1,2,0
2185,46,187581,9,1,2,4,1,0,0,40,1,1,1
2186,47,77102,14,1,1,4,1,0,0,40,1,2,1
2187,24,353010,13,1,1,4,1,0,0,65,1,1,1
2188,29,54131,10,1,1,4,1,0,0,30,1,1,1
2189,74,39890,10,1,1,4,0,0,0,18,1,0,1
2190,50,156877,7,0,0,4,1,0,0,70,1,1,0
2191,22,355686,10,1,1,4,0,0,0,40,1,1,1
2192,48,300168,8,1,3,2,0,0,0,40,1,1,1
2193,30,488720,5,0,2,4,1,0,0,40,0,1,1
2194,32,157287,13,0,0,4,1,0,0,40,1,1,1
2195,39,184659,9,0,0,4,1,0,0,40,1,1,1
2196,49,214169,10,0,0,4,1,0,0,40,1,1,0
2197,25,192149,13,1,3,4,0,0,0,40,1,1,1
2198,50,137253,13,0,5,4,0,0,0,40,1,1,0
2199,44,373050,9,0,0,4,1,0,0,40,1,1,1
2200,65,90377,11,0,0,4,1,1,0,60,1,1,1
2201,28,183151,12,0,0,4,1,0,0,60,1,0,1
2202,55,227158,13,1,4,4,0,0,0,40,1,1,1
2203,49,34021,13,1,3,4,0,0,0,50,1,0,1
2204,31,165148,9,1,4,4,0,0,0,12,1,1,1
2205,47,211668,9,0,5,2,0,0,0,40,1,1,0
2206,45,358886,9,0,0,4,1,0,0,40,1,1,0
2207,35,47707,9,1,1,2,0,0,0,40,1,1,1
2208,34,306982,13,0,0,1,1,0,0,60,0,2,1
2209,49,52590,9,1,1,2,1,0,0,40,1,0,1
2210,39,179352,10,1,1,4,0,0,0,35,1,3,1
2211,27,158156,9,1,1,4,0,0,0,42,1,1,1
2212,42,70055,9,0,0,4,1,0,0,40,1,1,1
2213,60,131852,3,0,0,4,1,0,0,30,1,3,0
2214,64,177825,9,1,1,4,1,1,0,40,1,2,1
2215,33,127215,10,0,0,4,1,0,0,48,1,1,0
2216,23,175183,10,1,1,4,0,0,0,40,1,1,1
2217,45,142287,14,0,0,4,1,0,0,50,1,1,0
2218,34,221324,9,1,4,2,0,0,0,40,1,1,1
2219,53,227602,9,1,1,4,0,0,0,37,0,1,1
2220,22,228452,6,1,1,4,1,0,0,30,1,1,1
2221,57,39380,9,1,1,4,0,0,0,35,1,0,1
2222,20,96862,10,1,3,4,0,0,0,8,1,3,1
2223,23,336360,4,1,3,2,1,0,0,40,1,1,1
2224,31,257644,7,1,4,4,1,0,0,40,1,1,1
2225,23,235853,13,1,1,4,1,0,0,22,1,0,1
2226,30,270577,9,1,4,4,0,0,0,40,1,1,1
2227,32,222900,13,1,1,4,0,0,0,50,1,0,0
2228,42,99254,12,0,5,2,0,0,0,40,1,1,0
2229,51,224763,4,0,0,4,1,0,0,40,0,1,1
2230,59,174056,13,0,0,4,1,1,0,40,1,2,0
2231,36,127306,13,1,3,4,0,0,0,40,1,1,1
2232,45,339506,9,1,1,2,1,0,0,40,1,1,1
2233,35,178322,11,0,0,4,1,0,0,50,0,1,0
2234,33,189843,4,0,0,4,1,0,0,40,1,1,1
2235,43,160815,11,1,4,4,0,0,0,40,1,1,1
2236,60,207665,9,0,5,4,0,0,0,40,1,1,0
2237,37,160402,13,0,0,4,1,0,0,55,1,0,0
2238,35,170263,10,1,4,4,0,0,0,40,1,1,1
2239,36,184659,10,0,0,4,1,0,0,52,1,1,1
2240,38,338320,15,0,0,4,1,0,1,50,1,0,0
2241,54,101017,4,0,0,4,1,0,0,40,1,1,1
2242,51,204322,11,0,0,4,1,0,0,40,1,1,0
2243,45,241350,12,0,0,4,1,0,0,45,1,1,0
2244,63,217994,10,1,4,4,0,0,0,40,1,0,1
2245,51,128143,10,0,0,4,1,0,0,40,1,1,0
2246,58,164065,14,1,1,4,1,0,0,18,1,2,1
2247,64,78866,9,1,1,4,0,0,0,40,1,0,1
2248,20,236769,10,1,3,4,1,0,0,40,1,1,1
2249,44,239539,13,0,0,1,1,0,0,40,0,0,0
2250,39,34028,13,1,4,4,0,0,0,48,1,1,1
2251,45,207847,10,1,4,4,0,0,0,40,1,0,1
2252,44,175935,16,0,0,4,1,0,0,55,1,1,0
2253,22,218445,10,1,1,4,0,0,0,40,1,0,1
2254,63,215833,9,0,0,4,1,0,0,40,1,2,0
2255,26,156976,11,1,1,2,1,0,0,40,1,1,1
2256,42,220647,13,0,0,4,1,0,0,45,1,2,1
2257,20,218343,9,1,3,4,0,0,0,25,1,1,1
2258,29,241431,14,0,0,4,1,1,0,40,1,1,0
2259,38,123983,13,1,4,1,1,0,1,40,0,0,1
2260,25,73289,9,1,3,4,1,0,0,40,1,1,1
2261,27,408623,13,0,2,4,1,0,0,50,1,1,1
2262,46,169180,11,1,1,4,0,0,0,40,1,1,1
2263,31,54929,10,1,1,4,1,0,0,60,1,1,1
2264,24,306779,11,1,3,4,1,0,0,35,1,1,1
2265,43,159549,10,0,0,4,1,0,0,50,1,1,0
